,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,channel_side,time_diff,new_voyage,voyage_id,num_pings,cog_diff,geometry,in_channel_north,in_channel_south,north_of_channel,south_of_channel,location,correct_side,prev_location,location_diff,prev_coord,prev_sog,actual_dist,est_dist,dist_diff,row_score,voyage_score
48013,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.039166,-77.365867,2023-06-09 18:15:00,19.4,132.1,134.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,6900.0,True,13_563050500,9,,POINT (-8612328.919220127 2516228.2305621584),False,False,False,False,east,,,,,,,,,0,3
48014,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.03765,-77.364067,2023-06-09 18:20:00,19.4,132.4,134.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,13_563050500,9,0.30000000000001137,POINT (-8612128.544136701 2516046.1673131636),False,False,False,False,east,,east,same,POINT (-8612328.919220127 2516228.2305621584),19.4,0.14618583173530025,1.6166666666666665,1.4704808349313663,1,3
48015,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.930416,-77.239154,2023-06-09 18:45:00,19.7,133.0,134.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,1500.0,False,13_563050500,9,0.5999999999999943,POINT (-8598223.29258324 2503172.8918607384),False,False,False,False,east,,east,same,POINT (-8612128.544136701 2516046.1673131636),19.4,10.231882138669775,8.083333333333334,2.148548805336441,1,3
48016,3,563050500,POLAR ECUADOR,9786774.0,9V8896,21.8638,-77.161134,2023-06-09 19:05:00,20.2,132.5,134.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,1200.0,False,13_563050500,9,0.5,POINT (-8589538.145911548 2495180.6310894177),False,False,False,False,east,,east,same,POINT (-8598223.29258324 2503172.8918607384),19.7,6.373083740169579,6.566666666666666,0.1935829264970872,0,3
48017,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.802285,-77.089608,2023-06-09 19:20:00,20.5,131.7,133.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,900.0,False,13_563050500,9,0.8000000000000114,POINT (-8581575.908013068 2487803.6741566914),False,False,False,False,east,,east,same,POINT (-8589538.145911548 2495180.6310894177),20.2,5.8609101502961,5.05,0.8109101502960998,0,3
48018,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.767288,-77.032328,2023-06-09 19:30:00,20.6,117.3,118.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,600.0,False,13_563050500,9,14.399999999999977,POINT (-8575199.52758043 2483608.203834898),False,False,False,False,east,,east,same,POINT (-8581575.908013068 2487803.6741566914),20.5,4.121426594865817,3.4166666666666665,0.7047599281991501,0,3
48019,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.753683,-77.003258,2023-06-09 19:35:00,20.8,116.6,118.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,13_563050500,9,0.6999999999999886,POINT (-8571963.46998307 2481977.5010898905),False,False,False,False,east,,east,same,POINT (-8575199.52758043 2483608.203834898),20.6,1.956657412415071,1.7166666666666668,0.2399907457484043,0,3
48020,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.750516,-76.996584,2023-06-09 19:40:00,20.8,116.8,118.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,13_563050500,9,0.19999999999998863,POINT (-8571220.523701515 2481597.9249102673),False,False,False,False,east,,east,same,POINT (-8571963.46998307 2481977.5010898905),20.8,0.45048563902460437,1.7333333333333334,1.282847694308729,0,3
48021,1,563050500,POLAR ECUADOR,9786774.0,9V8896,21.685605,-76.838989,2023-06-09 20:05:00,20.7,113.5,115.0,0.0,1.0,71,10.6,10.6,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,1500.0,False,13_563050500,9,3.3000000000000114,POINT (-8553677.128549948 2473819.9532005778),False,False,False,False,east,,east,same,POINT (-8571220.523701515 2481597.9249102673),20.8,10.361993589900724,8.666666666666668,1.695326923234056,1,3
48186,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.4167,-77.865,2025-04-25 10:30:00,15.9,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,26575800.0,True,32_563050500,26,,POINT (-8667892.150618246 2561629.1352520785),False,True,False,False,in south channel,True,,,,,,,,0,19
48187,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.395,-77.8283,2025-04-25 10:35:00,15.9,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8663806.725306133 2559016.2478928403),False,True,False,False,in south channel,True,in south channel,same,POINT (-8667892.150618246 2561629.1352520785),15.9,2.618548829080316,1.325,1.293548829080316,1,19
48188,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.395,-77.8283,2025-04-25 10:40:00,15.9,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8663806.725306133 2559016.2478928403),False,True,False,False,in south channel,True,in south channel,same,POINT (-8663806.725306133 2559016.2478928403),15.9,0.0,1.325,1.325,1,19
48189,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3686,-77.7849,2025-04-25 10:45:00,16.1,123.1,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.09999999999999432,POINT (-8658975.459405705 2555837.9853573767),False,True,False,False,in south channel,True,in south channel,same,POINT (-8663806.725306133 2559016.2478928403),15.9,3.122560386124887,1.325,1.7975603861248872,1,19
48190,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3573,-77.7661,2025-04-25 10:50:00,16.1,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.09999999999999432,POINT (-8656882.65297879 2554477.776901165),False,True,False,False,in south channel,True,in south channel,same,POINT (-8658975.459405705 2555837.9853573767),16.1,1.3477390550808848,1.3416666666666668,0.006072388414217977,0,19
48191,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3573,-77.7661,2025-04-25 10:55:00,16.0,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8656882.65297879 2554477.776901165),False,True,False,False,in south channel,True,in south channel,same,POINT (-8656882.65297879 2554477.776901165),16.1,0.0,1.3416666666666668,1.3416666666666668,1,19
48192,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3283,-77.7183,2025-04-25 11:00:00,15.9,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8651561.581318872 2550987.4811828495),False,True,False,False,in south channel,True,in south channel,same,POINT (-8656882.65297879 2554477.776901165),16.0,3.4361133352604023,1.3333333333333333,2.1027800019270693,1,19
48193,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3283,-77.7183,2025-04-25 11:05:00,15.9,123.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8651561.581318872 2550987.4811828495),False,True,False,False,in south channel,True,in south channel,same,POINT (-8651561.581318872 2550987.4811828495),15.9,0.0,1.325,1.325,1,19
48194,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.3067,-77.6817,2025-04-25 11:10:00,15.9,121.9,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,1.0999999999999943,POINT (-8647487.287955841 2548388.2841283437),False,True,False,False,in south channel,True,in south channel,same,POINT (-8651561.581318872 2550987.4811828495),15.9,2.6095039340378765,1.325,1.2845039340378765,1,19
48195,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.29,-77.6583,2025-04-25 11:20:00,15.9,131.9,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,600.0,False,32_563050500,26,10.0,POINT (-8644882.411871277 2546378.9953019726),False,True,False,False,in south channel,True,in south channel,same,POINT (-8647487.287955841 2548388.2841283437),15.9,1.7763470282498208,2.65,0.8736529717501791,0,19
48196,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.29,-77.6583,2025-04-25 11:25:00,15.9,131.9,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8644882.411871277 2546378.9953019726),False,True,False,False,in south channel,True,in south channel,same,POINT (-8644882.411871277 2546378.9953019726),15.9,0.0,1.325,1.325,1,19
48197,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.29,-77.6583,2025-04-25 11:30:00,15.9,131.9,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8644882.411871277 2546378.9953019726),False,True,False,False,in south channel,True,in south channel,same,POINT (-8644882.411871277 2546378.9953019726),15.9,0.0,1.325,1.325,1,19
48198,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.235,-77.595,2025-04-25 11:35:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,1.0999999999999943,POINT (-8637835.888104063 2539763.2729858886),False,True,False,False,in south channel,True,in south channel,same,POINT (-8644882.411871277 2546378.9953019726),15.9,5.218966305366137,1.325,3.8939663053661366,1,19
48199,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.235,-77.595,2025-04-25 11:40:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8637835.888104063 2539763.2729858886),False,True,False,False,in south channel,True,in south channel,same,POINT (-8637835.888104063 2539763.2729858886),15.9,0.0,1.325,1.325,1,19
48200,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.2083,-77.5633,2025-04-25 11:45:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8634307.060245916 2536552.5769127514),False,True,False,False,in south channel,True,in south channel,same,POINT (-8637835.888104063 2539763.2729858886),15.9,2.5760786692148447,1.325,1.2510786692148448,0,19
48201,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.2083,-77.5633,2025-04-25 11:50:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8634307.060245916 2536552.5769127514),False,True,False,False,in south channel,True,in south channel,same,POINT (-8634307.060245916 2536552.5769127514),15.9,0.0,1.325,1.325,1,19
48202,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.2083,-77.5633,2025-04-25 11:55:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8634307.060245916 2536552.5769127514),False,True,False,False,in south channel,True,in south channel,same,POINT (-8634307.060245916 2536552.5769127514),15.9,0.0,1.325,1.325,1,19
48203,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.2083,-77.5633,2025-04-25 12:00:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8634307.060245916 2536552.5769127514),False,True,False,False,in south channel,True,in south channel,same,POINT (-8634307.060245916 2536552.5769127514),15.9,0.0,1.325,1.325,1,19
48204,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.2083,-77.5633,2025-04-25 12:05:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8634307.060245916 2536552.5769127514),False,True,False,False,in south channel,True,in south channel,same,POINT (-8634307.060245916 2536552.5769127514),15.9,0.0,1.325,1.325,1,19
48205,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.1233,-77.465,2025-04-25 12:10:00,15.9,133.0,123.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8623364.354300937 2526335.322607479),False,False,False,False,east,,in south channel,exit channel,POINT (-8634307.060245916 2536552.5769127514),15.9,8.083817945274465,1.325,6.7588179452744646,1,19
48206,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.1137,-77.453,2025-04-25 12:15:00,16.3,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8622028.520411419 2525181.7616001866),False,False,False,False,east,,east,same,POINT (-8623364.354300937 2526335.322607479),15.9,0.9530187197348329,1.325,0.3719812802651671,0,19
48207,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.1137,-77.453,2025-04-25 12:20:00,16.3,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8622028.520411419 2525181.7616001866),False,False,False,False,east,,east,same,POINT (-8622028.520411419 2525181.7616001866),16.3,0.0,1.3583333333333334,1.3583333333333334,1,19
48208,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.0867,-77.4217,2025-04-25 12:25:00,17.0,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8618544.220349588 2521937.792176598),False,False,False,False,east,,east,same,POINT (-8622028.520411419 2525181.7616001866),16.3,2.570554682855916,1.3583333333333334,1.2122213495225824,0,19
48209,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.0583,-77.3883,2025-04-25 12:30:00,17.0,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8614826.149357093 2518526.2862514514),False,False,False,False,east,,east,same,POINT (-8618544.220349588 2521937.792176598),17.0,2.724654670277657,1.4166666666666665,1.3079880036109905,1,19
48210,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.0483,-77.3767,2025-04-25 12:35:00,15.9,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8613534.84326389 2517325.2149240007),False,False,False,False,east,,east,same,POINT (-8614826.149357093 2518526.2862514514),17.0,0.9522365312736355,1.4166666666666665,0.464430135393031,0,19
48211,1,563050500,POLAR ECUADOR,9786774.0,9V8896,22.0483,-77.3767,2025-04-25 12:40:00,15.9,133.0,133.0,0.0,1.0,71,10.5,10.5,184,46,18,19,PABLB,SG,ORBCOMM-S,37,230,Southeastbound,300.0,False,32_563050500,26,0.0,POINT (-8613534.84326389 2517325.2149240007),False,False,False,False,east,,east,same,POINT (-8613534.84326389 2517325.2149240007),15.9,0.0,1.325,1.325,1,19
48238,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.721681,-78.565623,2023-05-03 13:50:00,18.7,110.6,109.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,,True,1_563056800,12,,POINT (-8745885.146216303 2598395.182973037),False,True,False,False,in south channel,True,,,,,,,,0,5
48239,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.71906,-78.558254,2023-05-03 13:55:00,18.6,109.9,108.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.6999999999999886,POINT (-8745064.832888646 2598078.8688759534),False,True,False,False,in south channel,True,in south channel,same,POINT (-8745885.146216303 2598395.182973037),18.7,0.4747254386745161,1.5583333333333331,1.083607894658817,0,5
48240,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.667405,-78.404044,2023-05-03 14:20:00,18.9,109.5,110.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,1500.0,False,1_563056800,12,0.4000000000000057,POINT (-8727898.254213415 2591846.1457291855),False,True,False,False,in south channel,True,in south channel,same,POINT (-8745064.832888646 2598078.8688759534),18.6,9.861305626413202,7.750000000000001,2.111305626413201,1,5
48241,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.658033,-78.376035,2023-05-03 14:25:00,19.0,109.7,111.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.19999999999998863,POINT (-8724780.306595787 2590715.56628357),False,True,False,False,in south channel,True,in south channel,same,POINT (-8727898.254213415 2591846.1457291855),18.9,1.7908290297899054,1.5749999999999997,0.2158290297899057,0,5
48242,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.657881,-78.375595,2023-05-03 14:30:00,19.0,110.1,111.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.39999999999997726,POINT (-8724731.326019838 2590697.230590805),False,True,False,False,in south channel,True,in south channel,same,POINT (-8724780.306595787 2590715.56628357),19.0,0.028239930968787973,1.5833333333333333,1.5550934023645453,1,5
48243,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.634206,-78.304005,2023-05-03 14:40:00,19.0,108.4,109.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,600.0,False,1_563056800,12,1.6999999999999886,POINT (-8716761.963673947 2587841.5735941357),False,True,False,False,in south channel,True,in south channel,same,POINT (-8724731.326019838 2590697.230590805),19.0,4.571057621538416,3.1666666666666665,1.4043909548717495,1,5
48244,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.612466,-78.238434,2023-05-03 14:55:00,18.8,108.8,109.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,900.0,False,1_563056800,12,0.39999999999997726,POINT (-8709462.633343142 2585219.7478468125),False,True,False,False,in south channel,True,in south channel,same,POINT (-8716761.963673947 2587841.5735941357),19.0,4.187883029374111,4.75,0.5621169706258886,0,5
48245,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.596778,-78.19163,2023-05-03 15:00:00,18.7,108.6,109.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.19999999999998863,POINT (-8704252.435896054 2583328.04561428),False,True,False,False,in south channel,True,in south channel,same,POINT (-8709462.633343142 2585219.7478468125),18.8,2.992990768195609,1.5666666666666667,1.4263241015289425,1,5
48246,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.593235,-78.180989,2023-05-03 15:05:00,18.7,109.0,110.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.4000000000000057,POINT (-8703067.885194523 2582900.8507649046),False,True,False,False,in south channel,True,in south channel,same,POINT (-8704252.435896054 2583328.04561428),18.7,0.6799328897788263,1.5583333333333331,0.8784004435545069,0,5
48247,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.583435,-78.151674,2023-05-03 15:10:00,18.8,109.5,110.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.5,POINT (-8699804.554321917 2581719.2795819063),False,True,False,False,in south channel,True,in south channel,same,POINT (-8703067.885194523 2582900.8507649046),18.7,1.8740143071491249,1.5583333333333331,0.31568097381579174,0,5
48248,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.501231,-77.994265,2023-05-03 15:40:00,18.8,123.9,123.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,1800.0,False,1_563056800,12,14.400000000000006,POINT (-8682281.864595639 2571811.3726837565),False,True,False,False,in south channel,True,in south channel,same,POINT (-8699804.554321917 2581719.2795819063),18.8,10.869319349459145,9.4,1.4693193494591448,1,5
48249,1,563056800,X-PRESS IRAZU,9323493.0,9V8331,22.497771,-77.988605,2023-05-03 15:45:00,18.8,124.5,124.0,0.0,1.0,71,7.1,7.1,158,19,14,14,ESALG,SG,ORBCOMM-T,28,177,Southeastbound,300.0,False,1_563056800,12,0.5999999999999943,POINT (-8681651.79627775 2571394.4741215324),False,True,False,False,in south channel,True,in south channel,same,POINT (-8682281.864595639 2571811.3726837565),18.8,0.4079434415595808,1.5666666666666667,1.1587232251070858,0,5
48434,1,563073800,MAERSK KENTUCKY,9193240.0,9V6172,22.461619,-77.961031,2023-05-12 14:10:00,19.4,121.8,121.0,0.0,1.0,70,13.7,13.7,224,68,17,15,OMSLL,SG,ORBCOMM-T,32,292,Southeastbound,1839300.0,True,9_563073800,6,,POINT (-8678582.272638615 2567039.109853326),False,True,False,False,in south channel,True,,,,,,,,0,3
48435,1,563073800,MAERSK KENTUCKY,9193240.0,9V6172,22.441181,-77.925667,2023-05-12 14:15:00,19.3,121.7,121.0,0.0,1.0,70,13.7,13.7,224,68,17,15,OMSLL,SG,ORBCOMM-T,32,292,Southeastbound,300.0,False,9_563073800,6,0.09999999999999432,POINT (-8674645.570166202 2564577.3716956316),False,True,False,False,in south channel,True,in south channel,same,POINT (-8678582.272638615 2567039.109853326),19.4,2.5070535915694414,1.6166666666666665,0.8903869249027749,0,3
48436,1,563073800,MAERSK KENTUCKY,9193240.0,9V6172,22.438926,-77.92174,2023-05-12 14:20:00,19.3,121.7,121.0,0.0,1.0,70,13.7,13.7,224,68,17,15,OMSLL,SG,ORBCOMM-T,32,292,Southeastbound,300.0,False,9_563073800,6,0.0,POINT (-8674208.418525856 2564305.781256855),False,True,False,False,in south channel,True,in south channel,same,POINT (-8674645.570166202 2564577.3716956316),19.3,0.2778895225071049,1.6083333333333334,1.3304438108262284,1,3
48437,1,563073800,MAERSK KENTUCKY,9193240.0,9V6172,22.371847,-77.803874,2023-05-12 14:40:00,18.7,121.0,121.0,0.0,1.0,70,13.7,13.7,224,68,17,15,OMSLL,SG,ORBCOMM-T,32,292,Southeastbound,1200.0,False,9_563073800,6,0.6999999999999886,POINT (-8661087.635424016 2556228.855053332),False,True,False,False,in south channel,True,in south channel,same,POINT (-8674208.418525856 2564305.781256855),19.3,8.319444736671388,6.433333333333334,1.8861114033380542,1,3
